"num_obs","_col1"
"87146","1"
"116391","2"
"161979","1"
"57820","4"
"55458","3"
"75807","2"
"260940","1"
"37213","8"
"98162","1"
"98325","1"
"59011","3"
"40265","1"
"52064","2"
"107742","2"
"67730","1"
"106968","2"
"96911","1"
"191736","1"
"42008","2"
"59913","1"
"278073","1"
"108194","1"
"37888","4"
"1125418","1"
"90410","1"
"47974","4"
"112521","1"
"492367","1"
"79717","2"
"109228","3"
"65747","3"
"60452","3"
"49415","2"
"58255","1"
"147690","2"
"119666","2"
"28801","7"
"157663","1"
"84688","1"
"232769","1"
"40302","3"
"67480","5"
"34601","1"
"109179","1"
"53078","4"
"59759","1"
"87847","1"
"130205","2"
"66866","1"
"498778","1"
"105310","1"
"541758","1"
"28590","8"
"620351","1"
"31900","4"
"399208","1"
"80530","3"
"146406","1"
"101553","2"
"235090","1"
"25683","5"
"37734","4"
"167926","1"
"45357","3"
"62110","3"
"62330","1"
"410831","1"
"312582","1"
"42424","4"
"52577","2"
"70979","1"
"68150","1"
"50893","5"
"110141","2"
"162428","1"
"37195","6"
"38064","5"
"48195","1"
"34613","4"
"18681","9"
"111579","1"
"121424","2"
"100290","1"
"132356","1"
"131952","2"
"70298","1"
"109927","1"
"67356","1"
"68064","1"
"63622","2"
"44134","6"
"189685","1"
"84407","1"
"79243","1"
"241122","1"
"320337","1"
"164060","1"
"60669","4"
"34724","6"
"411412","1"
"94093","1"
"76005","2"
"41233","6"
"37992","2"
"44441","5"
"78981","2"
"83966","2"
"101061","1"
"100032","1"
"179026","1"
"100021","1"
"53879","1"
"46361","2"
"57278","1"
"124100","1"
"74886","2"
"48479","2"
"123326","1"
"222230","1"
"30680","9"
"43905","8"
"142757","1"
"47737","3"
"396969","1"
"49426","5"
"30975","5"
"45096","6"
"71469","3"
"160579","2"
"177795","1"
"53966","2"
"60971","1"
"53782","2"
"113237","1"
"134624","1"
"143038","1"
"54905","2"
"216920","1"
"39549","6"
"94711","1"
"25675","8"
"328413","1"
"187372","1"
"106252","2"
"1037569","1"
"57898","2"
"72726","1"
"60953","2"
"63996","1"
"96997","2"
"70332","2"
"97962","1"
"79894","2"
"57345","5"
"45795","1"
"343398","1"
"117245","1"
"75497","2"
"81077","2"
"77303","1"
"37098","2"
"88295","1"
"105852","1"
"69164","1"
"51769","4"
"99932","1"
"81372","3"
"47528","2"
"54762","2"
"52730","2"
"40732","3"
"42603","4"
"130043","1"
"755172","1"
"81159","2"
"177578","1"
"39369","2"
"146863","1"
"74089","2"
"76802","3"
"148041","1"
"35972","6"
"123120","1"
"63805","1"
"93809","1"
"240322","1"
"141832","2"
"77300","2"
"63957","1"
"133424","1"
"96226","1"
"90882","1"
"77978","2"
"75900","2"
"135317","1"
"60507","1"
"125500","1"
"125010","1"
"176650","1"
"46496","9"
"121428","1"
"103581","1"
"42685","3"
"195943","1"
"85384","1"
"291568","1"
"49467","2"
"115654","1"
"54055","1"
"92873","1"
"60927","2"
"74923","2"
"111342","1"
"332018","1"
"178446","1"
"114153","1"
"106611","1"
"382449","1"
"159318","1"
"143711","1"
"51914","4"
"193891","1"
"127158","1"
"103621","2"
"87644","1"
"131073","1"
"421505","1"
"214023","1"
"40847","2"
"249988","1"
"262152","1"
"186421","1"
"67225","3"
"75590","2"
"166623","1"
"214686","1"
"94737","1"
"128120","1"
"194371","1"
"134082","1"
"73060","2"
"108798","1"
"169258","1"
"67199","2"
"57061","1"
"139108","1"
"46154","2"
"133172","1"
"199692","1"
"200565","1"
"185920","1"
"54965","2"
"168468","1"
"77128","1"
"67202","2"
"72173","3"
"92375","1"
"86844","1"
"313567","1"
"42615","1"
"201092","1"
"68883","1"
"72567","2"
"131923","1"
"38610","2"
"152817","1"
"305883","1"
"58912","3"
"58924","1"
"60429","2"
"41001","1"
"67248","1"
"119807","1"
"80864","1"
"54478","3"
"47682","3"
"267074","1"
"69871","1"
"62162","1"
"199592","1"
"304147","1"
"311568","1"
"327493","1"
"67663","1"
"379319","1"
"81810","2"
"55724","4"
"222885","1"
"288597","1"
"302017","1"
"22831","3"
"83285","1"
"312355","1"
"90744","1"
"85934","1"
"50661","1"
"225778","1"
"119231","1"
"165587","1"
"168981","1"
"52248","5"
"128993","1"
"54160","1"
"60930","2"
"67921","1"
"40062","2"
"61910","1"
"171743","1"
"68333","1"
"322104","1"
"151649","1"
"211115","1"
"77775","2"
"119973","1"
"102667","1"
"62970","2"
"85830","1"
"119483","1"
"49168","1"
"90942","1"
"101736","1"
"46835","1"
"170384","1"
"93053","2"
"701482","1"
"56674","3"
"393231","1"
"63771","6"
"72712","1"
"51884","2"
"93007","2"
"132207","1"
"118756","1"
"90537","1"
"302014","1"
"107907","1"
"136949","1"
"80934","1"
"316505","1"
"124538","1"
"165811","1"
"49279","2"
"215703","1"
"424162","1"
"324555","1"
"101278","1"
"143746","1"
"750441","1"
"83726","1"
"94565","1"
"123761","1"
"285696","1"
"43261","1"
"341927","1"
"234644","1"
"95264","1"
"81312","1"
"102701","1"
"86279","1"
"124767","1"
"114474","1"
"74556","1"
"37359","3"
"117135","1"
"78460","1"
"69535","1"
"77749","1"
"369230","1"
"133169","1"
"108674","1"
"365151","1"
"74404","1"
"155770","1"
"61547","1"
"61136","1"
"50328","3"
"243936","1"
"96687","1"
"101046","1"
"37630","1"
"82775","1"
"62808","2"
"259510","1"
"93337","1"
"105979","1"
"154217","2"
"245891","1"
"144673","1"
"106293","1"
"96215","1"
"110785","2"
"55878","1"
"89299","1"
"48453","3"
"154748","1"
"132814","1"
"118535","1"
"110889","1"
"275164","1"
"318601","1"
"144670","1"
"154195","1"
"178308","1"
"60698","1"
"907730","1"
"184740","1"
"487730","1"
"217103","1"
"129363","1"
"159112","1"
"116811","1"
"69860","1"
"72892","2"
"108730","1"
"125205","1"
"133899","1"
"93569","1"
"64788","1"
"111147","1"
"270662","1"
"94478","1"
"370236","1"
"364207","1"
"99598","1"
"200605","1"
"270154","1"
"138015","1"
"58015","1"
"163895","1"
"64971","1"
"285284","1"
"398541","1"
"132480","1"
"90160","1"
"115579","1"
"71784","1"
"279296","1"
"138948","1"
"50010","1"
"416262","1"
"127619","1"
"57131","2"
"253319","1"
"173749","1"
"302","6730"
"14217","31"
"2215","450"
"1470","838"
"3383","251"
"33167","3"
"2713","329"
"70396","2"
"583","2845"
"4217","177"
"484","3658"
"1423","844"
"479","3705"
"111","21843"
"88579","3"
"33251","6"
"7942","69"
"16078","17"
"4131","179"
"4116","191"
"299","6906"
"8161","58"
"2218","447"
"508","3470"
"4986","121"
"1942","574"
"3946","172"
"1251","968"
"11711","36"
"6146","91"
"8461","57"
"14172","35"
"5083","135"
"24970","13"
"6344","94"
"953","1478"
"5367","125"
"30723","7"
"1644","696"
"111075","3"
"18547","13"
"12301","21"
"42699","5"
"3068","291"
"9894","45"
"9861","44"
"7916","83"
"11810","41"
"12278","24"
"2201","487"
"3438","226"
"42972","8"
"9683","45"
"2395","424"
"10359","48"
"4034","185"
"9142","51"
"7198","81"
"8435","52"
"76480","2"
"2993","276"
"6748","97"
"60501","2"
"7252","77"
"5282","100"
"12979","23"
"11982","27"
"10336","30"
"2122","521"
"1522","750"
"28758","18"
"4488","181"
"18513","22"
"5325","129"
"11258","42"
"10805","48"
"395425","1"
"12499","40"
"21837","10"
"12426","37"
"13034","34"
"23781","13"
"6751","96"
"40177","6"
"11043","45"
"2126","532"
"32668","5"
"38249","11"
"5826","109"
"8417","58"
"22731","9"
"475977","1"
"21362","14"
"19737","27"
"8038","61"
"3624","225"
"26886","16"
"28106","10"
"3188","278"
"28790","12"
"46030","5"
"6937","94"
"46311","4"
"5652","108"
"46200","2"
"55622","2"
"18489","22"
"36049","7"
"14593","24"
"37866","5"
"62993","2"
"7767","74"
"11019","42"
"37514","8"
"20319","17"
"20095","23"
"33338","5"
"28312","17"
"36530","5"
"35776","8"
"8420","53"
"11052","31"
"12653","24"
"39618","2"
"7695","91"
"11700","35"
"6245","105"
"17289","17"
"23599","24"
"34031","5"
"26242","9"
"7919","74"
"4415","178"
"16187","25"
"6790","67"
"146304","2"
"70761","2"
"22418","16"
"5959","85"
"11081","39"
"5947","107"
"11800","37"
"13646","28"
"12439","35"
"11969","35"
"23622","10"
"16782","17"
"10944","51"
"43356","6"
"216732","1"
"35282","3"
"13148","26"
"15433","21"
"27243","15"
"63652","2"
"25018","9"
"18049","22"
"12927","33"
"12275","30"
"86337","1"
"23912","15"
"26234","12"
"6618","79"
"13318","26"
"4809","166"
"60793","2"
"31139","6"
"55467","3"
"33637","11"
"93380","1"
"11582","32"
"15742","25"
"73915","2"
"33747","7"
"82818","5"
"14121","34"
"27057","11"
"30877","11"
"54255","2"
"126828","2"
"11575","38"
"23693","12"
"62417","5"
"62440","2"
"17054","22"
"13901","24"
"35303","4"
"12455","31"
"31558","12"
"77078","1"
"193403","2"
"37743","4"
"11910","27"
"187134","1"
"15929","23"
"46399","4"
"25663","11"
"12403","34"
"45832","3"
"29532","8"
"67024","2"
"19423","22"
"27616","10"
"65950","2"
"9659","47"
"28080","3"
"29443","9"
"52777","2"
"28098","9"
"12454","35"
"22445","14"
"45755","3"
"84103","1"
"17257","23"
"28294","11"
"301032","1"
"146564","1"
"34308","2"
"277067","1"
"25128","9"
"17460","19"
"38534","6"
"9191","44"
"18884","18"
"21857","12"
"22927","9"
"33294","9"
"23799","11"
"22024","14"
"31275","12"
"62325","1"
"11055","48"
"64909","3"
"50902","3"
"35056","11"
"98856","1"
"23953","13"
"12249","30"
"32027","9"
"35862","9"
"221997","1"
"66950","3"
"26193","14"
"584144","1"
"45514","6"
"247241","1"
"11612","34"
"24524","9"
"17556","10"
"109590","1"
"22530","25"
"23300","9"
"18750","15"
"131639","1"
"19552","14"
"27144","14"
"10038","41"
"87111","3"
"45336","1"
"47054","3"
"29359","13"
"78637","2"
"21164","14"
"61489","1"
"32389","9"
"311376","1"
"113041","3"
"27602","13"
"135745","3"
"24944","6"
"68065","1"
"66191","2"
"49268","2"
"101748","2"
"29840","7"
"82544","3"
"23080","14"
"29558","12"
"22014","19"
"20666","15"
"12650","32"
"117358","3"
"26373","10"
"29159","9"
"329082","1"
"118791","1"
"19446","16"
"26389","9"
"38140","9"
"35553","6"
"77376","3"
"21110","12"
"16089","22"
"24052","19"
"64440","3"
"63066","1"
"46505","1"
"301663","1"
"69353","1"
"29300","8"
"18994","17"
"15050","28"
"16037","20"
"53100","1"
"93886","1"
"17478","21"
"136453","3"
"92328","2"
"39672","8"
"142855","1"
"61669","2"
"74567","3"
"14705","28"
"102919","1"
"41508","2"
"42522","4"
"40134","2"
"32193","12"
"58209","3"
"17177","16"
"74888","1"
"51889","3"
"73345","4"
"48275","6"
"77475","1"
"31335","6"
"56838","4"
"26934","11"
"29617","7"
"47647","2"
"50540","5"
"25445","12"
"22520","9"
"19741","20"
"44099","4"
"273940","1"
"16634","18"
"88346","1"
"20132","12"
"62870","2"
"57826","3"
"73233","1"
"388634","1"
"17976","19"
"47475","2"
"46498","3"
"437788","1"
"202869","1"
"143246","1"
"15556","14"
"21318","14"
"38137","5"
"51093","2"
"83102","1"
"45149","3"
"39117","5"
"11786","34"
"2027238","1"
"49503","4"
"92137","1"
"202397","1"
"19464","12"
"78688","2"
"40801","4"
"14851","26"
"23014","6"
"57406","5"
"151005","1"
"53893","5"
"17463","18"
"24572","11"
"79387","2"
"42725","8"
"70463","1"
"31198","6"
"146629","1"
"117443","1"
"26835","5"
"401321","1"
"133531","1"
"53525","2"
"31573","11"
"22309","13"
"67692","3"
"81882","2"
"52081","5"
"35236","9"
"72863","1"
"92623","3"
"82059","2"
"138215","2"
"86636","1"
"26013","7"
"64241","1"
"30495","7"
"66397","2"
"44464","3"
"238618","1"
"23384","18"
"130775","1"
"56352","1"
"39581","3"
"16336","25"
"77051","1"
"178419","2"
"19988","6"
"83137","3"
"26464","8"
"24473","13"
"45864","2"
"97687","1"
"67466","5"
"298137","1"
"28787","10"
"96916","1"
"28480","6"
"57336","1"
"40282","4"
"48447","7"
"189551","1"
"32488","11"
"57825","4"
"31946","6"
"44169","3"
"49844","6"
"44294","5"
"246829","1"
"206831","1"
"64776","2"
"35974","10"
"66828","4"
"106016","1"
"47545","3"
"22335","6"
"54893","4"
"70602","4"
"107475","1"
"88305","2"
"32089","6"
"106046","2"
"51745","4"
"46711","2"
"31242","5"
"49750","4"
"71251","2"
"145409","1"
"146429","1"
"34329","4"
"71741","4"
"33465","4"
"26859","14"
"30881","11"
"274433","1"
"283459","1"
"19921","18"
"36245","4"
"66629","1"
"16785","30"
"292301","1"
"45853","4"
"87442","1"
"30087","10"
"105304","1"
"27413","9"
"35405","3"
"78039","3"
"57808","3"
"21777","11"
"53728","3"
"2122916","1"
"86070","1"
"64260","2"
"182134","1"
"38053","3"
"503828","1"
"78736","4"
"69683","2"
"17634","24"
"201794","1"
"78175","1"
"36404","5"
"58010","3"
"49218","2"
"59915","2"
"27331","11"
"32465","9"
"30228","3"
"42776","5"
"176750","1"
"33661","3"
"86934","3"
"651961","1"
"33114","8"
"186841","1"
"53496","1"
"448908","1"
"67235","2"
"52832","6"
"57538","2"
"16101","20"
"113043","1"
"76016","1"
"99035","1"
"30703","7"
"299179","1"
"140950","1"
"30048","5"
"83510","1"
"88110","2"
"38914","5"
"69412","2"
"28270","11"
"106823","1"
"156014","2"
"389103","1"
"52533","3"
"50255","1"
"37198","3"
"42836","5"
"22582","11"
"14371","14"
"48438","3"
"123132","2"
"99600","2"
"62875","1"
"248539","1"
"29868","7"
"64590","1"
"108669","1"
"41302","6"
"34885","5"
"123961","1"
"149267","1"
"32993","11"
"83297","1"
"241266","1"
"54449","2"
"183962","1"
"63922","1"
"54906","2"
"37676","6"
"33390","9"
"53275","2"
"42894","3"
"46423","2"
"121190","1"
"27207","8"
"69425","2"
"64779","4"
"63582","1"
"64984","2"
"56083","6"
"114196","1"
"59429","4"
"128943","1"
"159275","1"
"59727","3"
"140331","1"
"73170","2"
"63069","2"
"81801","1"
"16769","15"
"47250","5"
"73158","1"
"70574","2"
"502897","1"
"59717","3"
"382885","1"
"143942","1"
"37123","6"
"49391","2"
"58736","3"
"40259","2"
"32639","6"
"80703","1"
"47905","3"
"72625","1"
"42565","4"
"66543","1"
"51678","2"
"313251","1"
"23581","8"
"30186","12"
"54870","3"
"65480","2"
"62499","3"
"31445","4"
"151139","1"
"32819","4"
"37830","5"
"73270","4"
"36519","5"
"70686","2"
"74906","2"
"199765","1"
"141525","2"
"220761","1"
"184542","1"
"97934","1"
"200353","2"
"26958","10"
"69202","1"
"183346","1"
"247413","1"
"67866","2"
"87331","4"
"101205","1"
"35775","8"
"56564","2"
"60446","2"
"166292","1"
"120015","1"
"115611","2"
"79940","1"
"613613","1"
"69857","1"
"97198","1"
"172349","1"
"40621","3"
"154072","1"
"123267","2"
"50231","1"
"102872","1"
"141506","1"
"256985","1"
"72448","2"
"43233","3"
"81897","1"
"70005","2"
"90385","2"
"45334","1"
"70093","3"
"192157","1"
"203610","1"
"148032","1"
"49038","7"
"38841","2"
"551752","1"
"91456","1"
"93254","1"
"69338","1"
"459407","1"
"57924","1"
"36320","2"
"124972","1"
"121351","1"
"76772","1"
"90250","1"
"62912","3"
"36702","6"
"120700","1"
"64275","3"
"97807","1"
"135308","1"
"102986","2"
"28828","13"
"258631","1"
"256513","1"
"36269","4"
"46684","3"
"134768","2"
"36224","4"
"72009","2"
"88957","1"
"359419","1"
"143467","1"
"28309","4"
"46601","7"
"55217","1"
"115069","1"
"77677","1"
"59260","1"
"52107","2"
"45160","3"
"49151","2"
"136296","2"
"35851","3"
"253483","1"
"97866","2"
"25022","8"
"41019","4"
"53424","2"
"126160","1"
"97569","1"
"85685","2"
"85166","1"
"25869","8"
"166426","1"
"550643","1"
"46287","1"
"38859","4"
"48624","3"
"126932","1"
"94050","1"
"220775","1"
"43215","4"
"96149","1"
"177074","1"
"1059960","1"
"78926","3"
"79305","1"
"31721","4"
"37581","7"
"88972","1"
"63847","1"
"61004","3"
"187214","1"
"76509","2"
"93589","1"
"145243","1"
"138935","1"
"32097","9"
"52774","2"
"39398","4"
"61152","1"
"74322","1"
"161715","2"
"99981","1"
"46386","3"
"289816","1"
"104165","1"
"37692","4"
"376266","1"
"126927","1"
"32590","5"
"83905","3"
"106771","1"
"232658","1"
"445848","1"
"53706","3"
"117259","3"
"64702","1"
"107298","1"
"47928","4"
"369070","1"
"204476","1"
"502092","1"
"180412","1"
"56365","2"
"48502","3"
"39633","2"
"136982","1"
"314906","1"
"128830","1"
"131615","1"
"119446","2"
"98621","1"
"106040","2"
"54049","2"
"187676","1"
"67903","1"
"86107","2"
"107857","1"
"79380","3"
"351724","1"
"32144","3"
"78691","1"
"82036","2"
"168860","1"
"68435","1"
"152351","1"
"48796","3"
"235302","1"
"633608","1"
"47153","2"
"67190","1"
"435953","1"
"104012","2"
"510665","1"
"79439","2"
"74405","2"
"123074","1"
"44196","3"
"88334","1"
"200000","1"
"140838","1"
"56142","1"
"97472","1"
"53188","1"
"134494","1"
"157414","1"
"81329","1"
"165721","1"
"39509","1"
"87804","1"
"45619","1"
"153571","1"
"121187","1"
"1216210","1"
"46325","1"
"373809","1"
"80589","2"
"148606","1"
"94515","1"
"71770","1"
"49109","2"
"49195","3"
"59049","3"
"75761","2"
"82531","1"
"390255","1"
"273763","1"
"291009","1"
"522928","1"
"257408","1"
"101719","1"
"195249","1"
"47722","2"
"59518","3"
"60014","1"
"63405","2"
"150394","1"
"72602","1"
"95604","1"
"120439","1"
"137696","1"
"136115","2"
"44765","5"
"92841","1"
"165348","2"
"68856","1"
"70080","1"
"95282","1"
"162184","1"
"131540","1"
"136796","2"
"106800","1"
"29535","2"
"162232","1"
"42676","4"
"77647","2"
"53574","2"
"118025","2"
"76410","1"
"139070","1"
"72541","2"
"108643","1"
"74395","1"
"33140","2"
"111001","1"
"102565","1"
"52977","2"
"127695","1"
"88877","1"
"169929","1"
"107272","1"
"164199","1"
"278685","1"
"101143","1"
"70351","1"
"80633","1"
"474731","1"
"67938","1"
"117527","2"
"86905","1"
"76274","1"
"192235","1"
"189154","1"
"89172","1"
"161838","1"
"88778","1"
"204699","1"
"374648","1"
"52346","1"
"61139","1"
"381152","1"
"62915","1"
"116831","2"
"115984","1"
"88482","1"
"101693","1"
"117541","1"
"295183","1"
"72876","1"
"67643","1"
"100860","1"
"129822","2"
"204907","1"
"44143","4"
"116138","2"
"46085","1"
"63167","3"
"56290","2"
"136966","1"
"198911","2"
"127587","1"
"118185","2"
"42024","2"
"84055","1"
"95476","1"
"56094","1"
"128309","1"
"115973","2"
"55141","5"
"91549","1"
"163631","1"
"73059","2"
"111197","1"
"385965","1"
"54200","3"
"218778","1"
"233339","1"
"85198","1"
"45162","3"
"2972724","1"
"164596","1"
"422072","1"
"130595","1"
"61165","2"
"188870","1"
"148452","1"
"156332","1"
"500497","1"
"475680","1"
"85158","1"
"103458","1"
"116452","1"
"54771","1"
"329028","1"
"205442","1"
"58504","3"
"138922","1"
"86430","1"
"43989","2"
"222633","1"
"230047","1"
"49015","2"
"297808","1"
"70920","2"
"109214","1"
"74431","1"
"80813","1"
"60297","2"
"233931","1"
"46807","2"
"160492","1"
"418125","1"
"92006","1"
"84494","3"
"141502","1"
"331612","1"
"122129","1"
"38343","1"
"49281","1"
"147284","1"
"96003","1"
"158561","1"
"87887","1"
"99524","1"
"184537","1"
"90192","1"
"179470","1"
"104188","1"
"75063","1"
"1102141","1"
"64536","1"
"52147","1"
"81561","1"
"156197","1"
"101317","1"
"72669","1"
"136531","1"
"87833","1"
"229752","1"
"71269","1"
"132208","1"
"87262","1"
"46955","1"
"77523","1"
"120213","1"
"1109068","1"
"87082","1"
"237041","1"
"107563","1"
"114846","1"
"64329","1"
"89247","1"
"224226","1"
"68658","1"
"170159","1"
"77634","1"
"111109","1"
"132219","1"
"74124","1"
"849505","1"
"116774","1"
"133161","1"
"236591","1"
"85169","1"
"82729","1"
"165769","1"
"691176","1"
"164877","1"
"136413","1"
"144137","1"
"255117","1"
"123306","1"
"85708","1"
"98336","1"
"144189","1"
"89720","1"
"414319","1"
"118799","1"
"82520","1"
"77010","1"
"48017","1"
"119347","1"
"109910","1"
"146577","1"
"68534","1"
"522777","1"
"76820","1"
"439052","1"
"211106","1"
"2338","425"
"9617","51"
"1397","907"
"56881","4"
"58","45416"
"1177","1134"
"4327","175"
"1731","623"
"1992","526"
"26267","13"
"44853","4"
"2644","351"
"1693","640"
"43389","5"
"4661","149"
"3134","276"
"1114","1220"
"470","3841"
"5308","108"
"1656","708"
"23744","10"
"1435","854"
"499","3549"
"6517","97"
"4070","175"
"383","4962"
"3609","212"
"8385","64"
"765","2035"
"26030","11"
"3797","199"
"4328","184"
"39980","5"
"522","3427"
"2913","327"
"395","4724"
"9620","60"
"2172","485"
"1734","612"
"4829","153"
"12787","27"
"38250","6"
"1484","813"
"971","1426"
"3352","255"
"1150","1112"
"915","1568"
"42210","6"
"14246","19"
"832","1749"
"1771","648"
"4852","142"
"21544","13"
"2334","402"
"11281","36"
"13168","21"
"17782","13"
"124984","1"
"581","2869"
"36952","5"
"11304","31"
"22782","10"
"72944","5"
"754708","1"
"12962","38"
"3921","179"
"6244","112"
"4613","147"
"4366","165"
"28752","9"
"11252","39"
"35500","7"
"5545","121"
"24692","11"
"27341","5"
"3587","216"
"9299","51"
"9159","43"
"6487","89"
"58490","4"
"8655","53"
"48441","3"
"17527","19"
"11719","38"
"71813","3"
"8194","70"
"6565","84"
"30425","6"
"32581","9"
"19168","23"
"15777","27"
"14567","30"
"30219","5"
"7543","74"
"9672","52"
"11997","43"
"17561","19"
"5050","135"
"3647","219"
"6046","110"
"13916","27"
"42966","1"
"7965","56"
"107675","2"
"67877","2"
"9486","63"
"21098","14"
"33355","8"
"7782","78"
"37375","8"
"7236","76"
"4826","138"
"23048","14"
"41050","5"
"11275","50"
"130969","2"
"8979","63"
"12229","38"
"12472","35"
"40047","6"
"207750","1"
"21118","15"
"5087","136"
"12516","43"
"4044","173"
"8580","55"
"131946","2"
"2016","477"
"13232","25"
"7284","74"
"14145","34"
"6739","87"
"37169","3"
"14849","26"
"27315","8"
"14493","21"
"10417","47"
"6226","104"
"11614","35"
"78614","1"
"71672","3"
"17719","17"
"20623","15"
"3145","285"
